epoch,train_loss,val_loss,val_f1,val_iou,val_prec,val_rec,lr,epoch_time
40,0.13096346957860766,0.11347407088256799,0.8214741441830149,0.6970353175777781,0.8280801761951472,0.8149726775956284,0.00036733371193415276,148.8287124633789
41,0.13191045065586632,0.13215216979957545,0.7970486965076242,0.6625776905462872,0.866524064171123,0.7378870673952641,0.0003595580162222898,147.66314935684204
42,0.13040657086415333,0.15799121988507417,0.7503518873960333,0.6004505426991603,0.9049382716049382,0.6408743169398907,0.0003516488421621246,149.0725314617157
43,0.13029136745309508,0.11498389880244549,0.8208179265478607,0.6960909133776583,0.8354745599637784,0.8066666666666666,0.0003436158258639346,147.85836744308472
44,0.12991956963732437,0.12992843727652842,0.7986587139084246,0.6648058492243849,0.8738879147996623,0.7353551912568306,0.0003354687543206879,149.68166613578796
45,0.1284174790756928,0.12700180050272208,0.8042373543898054,0.6725727361882968,0.8675887661297124,0.7495081967213115,0.00032721755348409973,149.52341771125793
46,0.12757241462466415,0.1171499490737915,0.8211395663203896,0.6965536740912947,0.8350092268293602,0.8077231329690346,0.0003188722761713895,147.9444282054901
47,0.1289652406430996,0.1150620893503611,0.8196496363719527,0.6944121522126637,0.8233023982357806,0.8160291438979964,0.0003104430898174712,150.82921600341797
48,0.12771720841929718,0.14545646940286344,0.7699319924757633,0.6259263616045171,0.8899268887083672,0.6784517304189436,0.00030194026408750046,150.2791404724121
49,0.12885291835813373,0.1300849771270385,0.796005846060285,0.6611376338129145,0.8624200301813003,0.7390892531876139,0.00029337415836486945,148.30275797843933
50,0.12783207281215772,0.1204428834697375,0.8121083013951366,0.6836551702052711,0.8496746333406301,0.7777231329690346,0.0002847552091298937,148.97475290298462
51,0.12766569065819452,0.13576581415075523,0.7883722332790544,0.6506719761075161,0.8795586058403984,0.7143169398907104,0.0002760939172445687,149.48570489883423
52,0.12722055567008955,0.14260544255375862,0.7749292440693666,0.6325587647226842,0.8907606766828345,0.6857559198542805,0.000267400835158887,150.3992419242859
53,0.12777216247543022,0.1420996071627507,0.7718019525515599,0.6284018722835172,0.884265248994378,0.6847176684881603,0.00025868655405430336,148.80729413032532
54,0.12754696876079114,0.12508802574414474,0.7729042033490948,0.6298646001873457,0.7404274488212623,0.8083606557377049,0.0002499616909400115,148.80839085578918
55,0.12815890845481878,0.11552345681075867,0.8225687644850075,0.6986129972382014,0.8114742476339016,0.8339708561020036,0.00024123687571775426,148.16555786132812
56,0.12610741164367478,0.12379925683713876,0.8091468777484608,0.6794682422451994,0.8619021146045669,0.7624772313296904,0.00023252273823092507,149.402569770813
57,0.12495223991572857,0.11565098467354591,0.8194410647099564,0.6941127970952449,0.8427405382512609,0.7973952641165756,0.00022382989531374156,149.50136065483093
58,0.1256964601542767,0.12405281571241525,0.8085155461579124,0.6785783427981414,0.8558551225963984,0.7661384335154827,0.00021516893785626873,150.5187680721283
59,0.1254141585280498,0.12971479259431362,0.5409038831874802,0.3707116186212024,0.40643087405670747,0.8083606557377049,0.00020655041790105014,150.98629760742188
60,0.12588602729007467,0.13457693689717695,0.5182768573992772,0.3497798222207671,0.3884626572612901,0.7783970856102004,0.00019798483578706999,151.01623368263245
61,0.12476210537794474,0.14063680573151663,0.7760052188352509,0.6339938950530549,0.8483532157676349,0.7150273224043716,0.0001894826273567075,147.89770650863647
62,0.1264840054686542,0.13172519479233485,0.7940832781521443,0.658489316687931,0.8531344158018078,0.7426775956284153,0.00018105415124127015,149.4420108795166
63,0.12527675527307364,0.12698973142183745,0.626077904539508,0.4556866117868698,0.5099571464582808,0.8106739526411657,0.00017270967624059743,149.18945693969727
64,0.12557518309368207,0.1267631218697016,0.8028499384272562,0.6706343374969386,0.8661900544097179,0.7481420765027322,0.0001644593688121098,148.08355474472046
65,0.12515283689775444,0.13557530366457426,0.7901454378138316,0.6530912578335566,0.8762701335581489,0.7194353369763206,0.0001563132806845465,148.93961906433105
66,0.12753024566415194,0.12767881369934633,0.7998708212636029,0.6664872710667514,0.8642881312917688,0.7443897996357013,0.00014828133661148215,148.91431164741516
67,0.1252235745725868,0.13838911472031704,0.7832368482203296,0.6437052659547968,0.8793756664171147,0.7060473588342441,0.00014037332227954385,149.62472653388977
68,0.12318032439630311,0.13610283127770975,0.7856324726213202,0.6469478596131253,0.8760250952274254,0.7121493624772314,0.00013259887238605851,147.7359447479248
69,0.12409368964533012,0.12860989126448447,0.8010815062432406,0.6681701136605928,0.8703054902798547,0.7420582877959927,0.0001249674589006596,150.0958490371704
70,0.12499155778739904,0.1147477483520141,0.8200377681113126,0.6949695049126551,0.8467762277110538,0.794936247723133,0.00011748837952514953,151.26402235031128
71,0.12462921103311551,0.12712511491890138,0.8118493157057395,0.6832881775327706,0.8297358461860297,0.7947176684881603,0.00011017074636568369,154.60313963890076
72,0.12341573262201236,0.11707161237987188,0.8184738652254432,0.6927259932186041,0.8503219726715878,0.7889253187613844,0.0001030234748310719,148.3348925113678
73,0.1236759382761545,0.12431809019583923,0.807779966778692,0.6775426886563198,0.8596859069232035,0.7617850637522768,9.605527277072625e-05,147.59124112129211
74,0.12354128703743487,0.13458733489880195,0.7883021215953112,0.6505764643519746,0.8777882079477896,0.7153734061930783,8.927462986548811e-05,146.87541937828064
75,0.12319933547562845,0.11375637968572286,0.8210616518102477,0.6964415510539456,0.8401479194067974,0.8028233151183971,8.268980728425948e-05,146.60549330711365
76,0.12212998104525043,0.11376569892924565,0.8208942655850899,0.6962007236716816,0.8439429791654643,0.7990710382513662,7.630882761904151e-05,145.5882375240326
77,0.12315113248454558,0.12492841639770912,0.8059364946690122,0.6749527902585141,0.863968826189335,0.7552094717668488,7.013946511064148e-05,145.72430062294006
78,0.12311910161631065,0.13661585261042303,0.786280002418331,0.6478265201075947,0.8798881421676965,0.7106739526411657,6.418923617695876e-05,146.3848032951355
79,0.1227915909913209,0.11448630088796982,0.8208845642698488,0.6961867679745259,0.8380106639342707,0.8044444444444444,5.846539025538626e-05,146.25976252555847
80,0.12305265304271702,0.11294231506494376,0.8221697115694044,0.6980375013660989,0.8300997010824158,0.8143897996357012,5.297490097048864e-05,147.34630918502808
81,0.12079459113312198,0.13100733120854086,0.7938206885575306,0.6581282575707594,0.8744658002586074,0.7267941712204007,4.7724457637714534e-05,147.5113387107849
82,0.12194589725150182,0.12837363664920515,0.79812234293812,0.6640628838123311,0.8680323657847419,0.7386338797814208,4.2720457113496114e-05,146.58092641830444
83,0.1215968402857716,0.13208848768128797,0.7910212392206962,0.6542887806488896,0.8749227236598075,0.7218032786885246,3.796899600166497e-05,146.53594279289246
84,0.12198677729513194,0.11855791408855182,0.8163168392060025,0.6896413383615502,0.8528477872593768,0.7827868852459017,3.347586322567939e-05,145.97461414337158
85,0.12123235294947753,0.1187163763321363,0.8154994870235969,0.6884754190392173,0.8521878970775095,0.78183970856102,2.924653297571277e-05,146.29397201538086
86,0.12203914156972288,0.1409401470938554,0.7761358533698004,0.6341683065941763,0.8825194949870033,0.6926411657559198,2.5286158039196467e-05,154.7059245109558
87,0.12135573882643166,0.1214294283149334,0.8101615829949019,0.6809005083514887,0.8565686095377307,0.7685245901639344,2.15995635229415e-05,163.09918642044067
88,0.12100425097453701,0.12721411411005717,0.800988244982794,0.6680403604310782,0.8673220238221618,0.74408014571949,1.819124097448964e-05,153.68051099777222
89,0.12149193621165044,0.11444653928852998,0.8205251880640763,0.695669953915601,0.83596363567635,0.8056466302367942,1.506534290985431e-05,153.92761874198914
90,0.12173192018458436,0.11360584686581905,0.8219081729923833,0.697660533882194,0.8354311301762902,0.8088160291438979,1.2225677754319593e-05,153.82072758674622
91,0.12162751071826294,0.11275825878748527,0.8224407278073883,0.6984283060979226,0.8299146884272997,0.8151001821493625,9.67570520246063e-06,153.78268790245056
92,0.12177186276394504,0.12242468990958653,0.8091185644422195,0.6794283127465564,0.8580529238810846,0.765464480874317,7.418532003038716e-06,154.42225337028503
93,0.12207068606942624,0.11423518451360556,0.821141672528042,0.6965567052395233,0.8346440397350994,0.8080692167577413,5.456908173906454e-06,151.35086393356323
94,0.12160127519353016,0.11806719836134177,0.8153751595669235,0.6882982120051085,0.8478025759512339,0.7853369763205829,3.793223651534612e-06,148.38183903694153
95,0.12074008600803109,0.11620954065941848,0.8186616593331651,0.6929950812153036,0.8403045471108298,0.7981056466302368,2.42950537924281e-06,147.29467225074768
96,0.12213995240561597,0.11936308429218255,0.8140086268460593,0.6863529071727925,0.8528161848327048,0.7785792349726776,1.3674148376810934e-06,153.33880877494812
97,0.12204513863266052,0.1140694682701276,0.8209779325934298,0.6963210912576807,0.8353568869952114,0.8070856102003643,6.082460205718891e-07,160.17839288711548
98,0.12274980150700153,0.12220284715294838,0.8097994087227834,0.6803890156480088,0.8590809717426394,0.7658652094717668,1.529238581778258e-07,154.55432105064392
99,0.12144555862959441,0.11511075310409069,0.8202668349074985,0.6952986142787486,0.8359177035664309,0.8051912568306011,2.0030904167731057e-09,152.4064977169037
